evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
15,0.8763279328238062,0.8836035583113383,0.9477565042523776,0.045714285714285714,15,0.950270224978005,0.048660714285714286,14,0,vns,0
16,0.7796708571987178,0.8836035583113383,0.9516946667225271,0.05526785714285714,14,0.950270224978005,0.048660714285714286,14,0,vns,0
17,0.788744142132952,0.8836035583113383,0.9476727135615233,0.054375,15,0.950270224978005,0.048660714285714286,14,0,vns,0
18,0.8792606070037048,0.8836035583113383,0.9506891784322762,0.04857142857142857,15,0.950270224978005,0.048660714285714286,14,0,vns,0
19,0.8751690277686339,0.8836035583113383,0.9513595039591102,0.04919642857142857,16,0.950270224978005,0.048660714285714286,14,0,vns,0
20,0.8059657725002943,0.8836035583113383,0.9446562486907705,0.053839285714285715,13,0.950270224978005,0.048660714285714286,14,0,vns,0
21,0.8802660952939557,0.8836035583113383,0.9516946667225271,0.04875,15,0.950270224978005,0.048660714285714286,14,0,vns,0
22,0.8800898106529889,0.8836035583113383,0.9521136201767983,0.05026785714285714,14,0.950270224978005,0.048660714285714286,14,0,vns,0
23,0.8841204670732511,0.8841204670732511,0.9555490385018225,0.04857142857142857,15,0.9555490385018225,0.04857142857142857,15,0,vns,0
24,0.877892225221397,0.8841204670732511,0.9540827014118731,0.048035714285714286,16,0.9555490385018225,0.04857142857142857,15,0,vns,0
25,0.8791768163128505,0.8841204670732511,0.9506053877414219,0.04875,15,0.9555490385018225,0.04857142857142857,15,0,vns,0
26,0.8496875305486893,0.8841204670732511,0.9580208638820227,0.05160714285714286,16,0.9555490385018225,0.04857142857142857,15,0,vns,0
27,0.8783949693665225,0.8841204670732511,0.9545854455569986,0.04901785714285714,16,0.9555490385018225,0.04857142857142857,15,0,vns,0
28,0.8573347527875369,0.8841204670732511,0.9555490385018225,0.05133928571428571,15,0.9555490385018225,0.04857142857142857,15,0,vns,0
29,0.8603664047210069,0.8841204670732511,0.9460806904352926,0.04625,18,0.9555490385018225,0.04857142857142857,15,0,vns,0
30,0.8881701509628948,0.8881701509628948,0.9548368176295614,0.04875,14,0.9548368176295614,0.04875,14,0,vns,0
31,0.893769962633342,0.893769962633342,0.9556747245381039,0.04794642857142857,13,0.9556747245381039,0.04794642857142857,13,0,vns,0
